ID_TRC,Rue,De,A,Longueur,Arrondissement,DateReleve,Indice PCI,Etat PCI,Indice IRI,Etat IRI
1619577,Legault rue,rue Rouleau ,boulevard Gouin Ouest ,70,Pierrefonds–Roxboro,2015-10-05,50,Moyen,7.33,Mauvais
1619579,Legault rue,rue Rouleau ,rue Rouleau ,77,Pierrefonds–Roxboro,2015-10-05,57,Moyen,7.56,Mauvais
1619580,Rouleau rue,rue Legault ,rue Legault ,324,Pierrefonds–Roxboro,2015-10-07,55,Moyen,6.38,Mauvais
1619581,Legault rue,rue Allison ,rue Rouleau ,78,Pierrefonds–Roxboro,2015-10-05,44,Moyen,6.84,Mauvais
1619582,Allison rue,rue Legault ,rue Bibeau ,169,Pierrefonds–Roxboro,2015-10-07,67,Bon,5.41,Moyen
1619583,Legault rue,rue Bibeau ,rue Allison ,240,Pierrefonds–Roxboro,2015-10-05,51,Moyen,4.29,Moyen
1619584,des Rivières rue,rue De Kenty ,rue De Gaulle ,62,Pierrefonds–Roxboro,2015-10-07,82,Excellent,5.8,Moyen
1619585,des Rivières rue,rue Geneviève ,rue De Kenty ,58,Pierrefonds–Roxboro,2015-10-07,50,Moyen,7.95,Mauvais
1619586,De Kenty rue,boulevard Gouin Ouest ,rue des Rivières ,183,Pierrefonds–Roxboro,2015-10-07,91,Excellent,2.98,Bon
1619587,Gouin Ouest boulevard,rue Victor-Marchand ,rue Julie ,56,Pierrefonds–Roxboro,2015-10-05,35,Mauvais,7.18,Très mauvais
1619588,Gouin Ouest boulevard,rue Julie ,rue Geneviève ,111,Pierrefonds–Roxboro,2015-10-05,29,Très mauvais,7.27,Très mauvais
1619589,de Pierrefonds boulevard,rue de Nanterre ,rue Grier ,93,Pierrefonds–Roxboro,2015-10-05,33,Très mauvais,7.01,Très mauvais
1619590,de Nanterre rue,boulevard de Pierrefonds ,boulevard Gouin Ouest ,393,Pierrefonds–Roxboro,2015-10-07,87,Excellent,3.48,Bon
1619591,Grier rue,rue Clermont ,boulevard de Pierrefonds ,95,Pierrefonds–Roxboro,2015-10-05,72,Bon,4.14,Moyen
1619594,Périard rue,rue Victor-Marchand ,rue Périard ,48,Pierrefonds–Roxboro,2015-10-07,58,Moyen,4.69,Moyen
1619595,Blaignier rue,boulevard de Pierrefonds ,rue Évariste-Chaurette ,352,Pierrefonds–Roxboro,2015-10-07,60,Moyen,5.88,Moyen
1619596,Périard rue,rue Guillaume ,rue Victor-Marchand ,346,Pierrefonds–Roxboro,2015-10-07,72,Bon,6.52,Mauvais
1619600,Gouin Ouest boulevard,boulevard Saint-Charles ,rue Saint-Paul ,25,L'Île-Bizard–Sainte-Geneviève,2015-10-16,35,Mauvais,8.25,Très mauvais
1619602,Gouin Ouest boulevard,rue Jérémie ,rue Évariste-Chaurette ,64,Pierrefonds–Roxboro,2015-10-05,29,Très mauvais,5.5,Moyen
1619603,Évariste-Chaurette rue,rue Blaignier ,boulevard Gouin Ouest ,83,Pierrefonds–Roxboro,2015-10-05,43,Moyen,6.89,Mauvais
1619604,Gouin Ouest boulevard,rue Évariste-Chaurette ,rue Victor-Marchand ,126,Pierrefonds–Roxboro,2015-10-05,40,Mauvais,5.62,Mauvais
1619605,Victor-Marchand rue,rue Périard ,boulevard Gouin Ouest ,88,Pierrefonds–Roxboro,2015-10-07,72,Bon,8.48,Très mauvais
1619606,Victor-Marchand rue,rue Évariste-Chaurette ,rue Périard ,126,Pierrefonds–Roxboro,2015-10-07,68,Bon,6.08,Mauvais
1619607,Guillaume rue,rue Guillaume ,rue Périard ,173,Pierrefonds–Roxboro,2015-10-07,67,Bon,5.84,Moyen
1619608,de Pierrefonds boulevard,rue Geneviève ,rue de Nanterre ,101,Pierrefonds–Roxboro,2015-10-05,48,Mauvais,4.88,Mauvais
1619610,de Pierrefonds boulevard,rue Guillaume ,rue Geneviève ,255,Pierrefonds–Roxboro,2015-10-05,25,Très mauvais,6.15,Très mauvais
1619611,de Pierrefonds boulevard,rue Blaignier ,rue Guillaume ,120,Pierrefonds–Roxboro,2015-10-05,22,Très mauvais,6.36,Très mauvais
1619612,Louis-Fréchette rue,rue Émile-Nelligan ,rue Guillaume ,105,Pierrefonds–Roxboro,2015-10-08,58,Moyen,5.8,Moyen
1619613,Geneviève rue,boulevard de Pierrefonds ,boulevard Gouin Ouest ,387,Pierrefonds–Roxboro,2015-10-07,93,Excellent,4.11,Moyen
1619614,de Pierrefonds boulevard,rue Grier ,rue des Cageux ,246,Pierrefonds–Roxboro,2015-10-05,15,Très mauvais,7.75,Très mauvais
1619615,de Pierrefonds boulevard,rue des Cageux ,rue Dorsi ,208,Pierrefonds–Roxboro,2015-10-05,31,Très mauvais,5.98,Mauvais
1619616,de Pierrefonds boulevard,rue Dorsi ,rue Prével ,147,Pierrefonds–Roxboro,2015-10-05,22,Très mauvais,7.73,Très mauvais
1619617,Dorsi rue,rue Arthur-Hooper ,boulevard de Pierrefonds ,91,Pierrefonds–Roxboro,2015-10-05,54,Moyen,5.93,Moyen
1619618,Prével rue,rue Hardouin ,boulevard de Pierrefonds ,174,Pierrefonds–Roxboro,2015-10-05,46,Moyen,5.52,Moyen
1619619,Hardouin rue,rue Prével ,rue Rousson ,76,Pierrefonds–Roxboro,2015-10-05,65,Bon,4.95,Moyen
1619620,Prével rue,rue Poiriau ,rue Hardouin ,88,Pierrefonds–Roxboro,2015-10-05,36,Mauvais,8.36,Très mauvais
1619621,Poiriau rue,rue Prével ,rue Pominville ,77,Pierrefonds–Roxboro,2015-10-05,73,Bon,4.81,Moyen
1619622,des Lys rue,rue des Cageux ,rue Arthur-Hooper ,71,Pierrefonds–Roxboro,2015-10-05,74,Bon,5.1,Moyen
1619623,Clermont rue,rue Brown ,rue des Cageux ,78,Pierrefonds–Roxboro,2015-10-06,60,Moyen,6,Moyen
1619624,Clermont rue,rue Dugas ,rue Brown ,82,Pierrefonds–Roxboro,2015-10-06,83,Excellent,3.44,Bon
1619626,Nuckle rue,rue Arthur-Hooper ,rue Snyder ,254,Pierrefonds–Roxboro,2015-10-05,65,Bon,6.15,Mauvais
1619629,Arthur-Hooper rue,rue Bénêche ,rue Dorsi ,70,Pierrefonds–Roxboro,2015-10-05,40,Mauvais,6.63,Mauvais
1619630,des Cageux rue,rue Meloche ,rue des Lys ,245,Pierrefonds–Roxboro,2015-10-05,38,Mauvais,6,Moyen
